ID,Data,Ativo,Tempo,Previsão,Vela,P. ABRT,P. FECH,Valor,Estornado,Executado,Status,Resultado
6891000cd3fa8113267c,2023-05-03T15:03:01.571000+00:00,ETHUSDT,M1,BEAR,15:04,$ 1202.3211,$ 1206.9119,$ 12,$ 0,$ 12,LOSE,-12.00
6891000c5a7e3c4c53ee,2023-05-03T15:58:49.389000+00:00,ETHUSDT,M1,BULL,15:59,$ 1180.5768,$ 1183.0602,$ 25,$ 0,$ 25,WIN,20.45
689100130bca10e2dfb4,2023-05-04T14:39:30.769000+00:00,BTCUSDT,M1,BEAR,14:40,$ 21214.9087,$ 21289.0378,$ 8,$ 0,$ 8,LOSE,-8.00
68910012d21b1c767723,2023-05-04T17:02:02.415000+00:00,BTCUSDT,M1,BEAR,17:03,$ 20898.4223,$ 20738.1830,$ 35,$ 0,$ 35,WIN,28.96
6891001944471be31591,2023-05-04T17:04:22.360000+00:00,ETHUSDT,M1,BULL,17:05,$ 1222.1013,$ 1225.6223,$ 50,$ 0,$ 50,WIN,43.25
6891000b9eb309d65c2f,2023-05-07T10:32:49.280000+00:00,BTCUSDT,M1,BULL,10:33,$ 21261.7856,$ 21344.6246,$ 50,$ 0,$ 50,WIN,42.04
68910016b8e9f02e0dcb,2023-05-07T14:58:33.900000+00:00,BTCUSDT,M1,BULL,14:59,$ 21509.3760,$ 21605.5235,$ 8,$ 0,$ 8,WIN,6.95
689100085ff3cb00c57c,2023-05-07T20:53:21.676000+00:00,BTCUSDT,M1,BEAR,20:54,$ 21120.2597,$ 21161.4923,$ 10,$ 0,$ 10,LOSE,-10.00
6891000629d0d69935d6,2023-05-08T11:41:19.875000+00:00,ETHUSDT,M1,BEAR,11:42,$ 1223.3625,$ 1220.6340,$ 20,$ 0,$ 20,WIN,16.85
68910013e91c617292a6,2023-05-08T17:34:28.057000+00:00,BTCUSDT,M1,BULL,17:35,$ 21507.0808,$ 21585.2808,$ 8,$ 0,$ 8,WIN,7.24
68910017a61943e03afb,2023-05-08T20:27:32.117000+00:00,ETHUSDT,M1,BEAR,20:28,$ 1209.3789,$ 1201.2654,$ 25,$ 0,$ 25,WIN,21.37
6891001f7f38271a4b30,2023-05-09T09:11:42.856000+00:00,ETHUSDT,M1,BEAR,09:12,$ 1205.9693,$ 1215.4043,$ 12,$ 0,$ 12,LOSE,-12.00
68910019b795cb5aba9c,2023-05-09T19:40:50.133000+00:00,BTCUSDT,M1,BEAR,19:41,$ 21773.3758,$ 21680.3401,$ 18,$ 0,$ 18,WIN,15.05
68910007503c131b292b,2023-05-09T21:18:31.613000+00:00,ETHUSDT,M1,BEAR,21:19,$ 1198.9819,$ 1192.2780,$ 35,$ 0,$ 35,WIN,31.63
689100224b9f71b17c79,2023-05-10T13:58:48.158000+00:00,BTCUSDT,M1,BEAR,13:59,$ 22136.7582,$ 22305.4929,$ 8,$ 0,$ 8,LOSE,-8.00
6891001a142af5090bb6,2023-05-10T17:00:07.702000+00:00,ETHUSDT,M1,BULL,17:01,$ 1218.7631,$ 1228.4363,$ 35,$ 0,$ 35,WIN,31.45
68910014fc06259cb96c,2023-05-10T17:08:43.490000+00:00,BTCUSDT,M1,BEAR,17:09,$ 21905.0204,$ 21985.9155,$ 10,$ 0,$ 10,LOSE,-10.00
6891000ea1e19898fef7,2023-05-14T08:34:14.254000+00:00,BTCUSDT,M1,BULL,08:35,$ 21861.7331,$ 21936.2760,$ 35,$ 0,$ 35,WIN,31.18
689100211117587a271a,2023-05-14T15:30:50.076000+00:00,ETHUSDT,M1,BEAR,15:31,$ 1242.3586,$ 1248.2283,$ 40,$ 0,$ 40,LOSE,-40.00
689100228dbdd7d2e0d1,2023-05-14T18:03:40.914000+00:00,BTCUSDT,M1,BEAR,18:04,$ 21756.6950,$ 21896.3843,$ 50,$ 0,$ 50,LOSE,-50.00
6891001a76ecf281ef66,2023-05-15T08:36:09.833000+00:00,BTCUSDT,M1,BEAR,08:37,$ 22023.9448,$ 21898.3215,$ 35,$ 0,$ 35,WIN,28.81
689100215efe6097839e,2023-05-15T13:11:11.436000+00:00,ETHUSDT,M1,BEAR,13:12,$ 1270.9538,$ 1264.5318,$ 12,$ 0,$ 12,WIN,10.88
68910005c58d76fca549,2023-05-15T13:45:37.952000+00:00,ETHUSDT,M1,BEAR,13:46,$ 1267.6944,$ 1272.2743,$ 10,$ 0,$ 10,LOSE,-10.00
689100154d63295a4cf3,2023-05-18T10:10:10.870000+00:00,ETHUSDT,M1,BULL,10:11,$ 1272.0331,$ 1275.2112,$ 12,$ 0,$ 12,WIN,10.11
6891000b6db427f35e20,2023-05-18T12:57:19.041000+00:00,ETHUSDT,M1,BEAR,12:58,$ 1279.9266,$ 1269.9391,$ 8,$ 0,$ 8,WIN,7.27
68910010310296f1ab3c,2023-05-18T19:45:20.215000+00:00,BTCUSDT,M1,BEAR,19:46,$ 22231.8176,$ 22282.5991,$ 15,$ 0,$ 15,LOSE,-15.00
6891001b79aac0aec447,2023-05-20T12:20:00.320000+00:00,ETHUSDT,M1,BEAR,12:21,$ 1293.0484,$ 1291.7036,$ 25,$ 0,$ 25,WIN,22.82
6891001aedc83a9d94c7,2023-05-20T17:47:42.993000+00:00,BTCUSDT,M1,BULL,17:48,$ 22246.0003,$ 22114.7897,$ 12,$ 0,$ 12,LOSE,-12.00
689100236a0294516317,2023-05-20T21:47:57.559000+00:00,ETHUSDT,M1,BULL,21:48,$ 1310.3746,$ 1307.9171,$ 35,$ 0,$ 35,LOSE,-35.00
6891000813c95789d90a,2023-05-22T16:17:24.196000+00:00,ETHUSDT,M1,BULL,16:18,$ 1303.9671,$ 1311.9979,$ 30,$ 0,$ 30,WIN,25.99
68910018b66cd05b57f9,2023-05-22T17:03:55.605000+00:00,BTCUSDT,M1,BEAR,17:04,$ 21974.6658,$ 21920.2577,$ 30,$ 0,$ 30,WIN,25.65
689100148a8eca5bed29,2023-05-22T19:29:57.677000+00:00,ETHUSDT,M1,BEAR,19:30,$ 1279.7071,$ 1286.0411,$ 15,$ 0,$ 15,LOSE,-15.00
689100180de4585bbcc6,2023-05-23T17:16:21.347000+00:00,BTCUSDT,M1,BEAR,17:17,$ 21883.8350,$ 21811.8203,$ 15,$ 0,$ 15,WIN,13.71
68910018882fd5e23ca3,2023-05-23T17:39:50.688000+00:00,BTCUSDT,M1,BULL,17:40,$ 21912.6997,$ 21959.6907,$ 35,$ 0,$ 35,WIN,29.01
689100216ac5be7a302c,2023-05-23T21:16:20.422000+00:00,BTCUSDT,M1,BULL,21:17,$ 22025.7762,$ 22079.7326,$ 30,$ 0,$ 30,WIN,24.67
68910005f4da6945fb82,2023-05-25T08:24:19.872000+00:00,ETHUSDT,M1,BEAR,08:25,$ 1269.3320,$ 1279.1525,$ 50,$ 0,$ 50,LOSE,-50.00
68910019201d909c9004,2023-05-25T16:03:40.260000+00:00,BTCUSDT,M1,BEAR,16:04,$ 21913.2527,$ 21786.7678,$ 15,$ 0,$ 15,WIN,12.83
68910019e3686f60cba0,2023-05-25T19:55:41.608000+00:00,ETHUSDT,M1,BULL,19:56,$ 1262.7395,$ 1253.6040,$ 12,$ 0,$ 12,LOSE,-12.00
689100227131e459a8c6,2023-05-29T12:52:42.821000+00:00,BTCUSDT,M1,BULL,12:53,$ 21769.8362,$ 21873.0316,$ 25,$ 0,$ 25,WIN,21.90
6891001d918b12f08a0e,2023-05-29T21:29:43.817000+00:00,ETHUSDT,M1,BULL,21:30,$ 1299.4189,$ 1308.1538,$ 18,$ 0,$ 18,WIN,15.69
6891001ce9429c73d8d6,2023-05-29T21:51:48.890000+00:00,ETHUSDT,M1,BEAR,21:52,$ 1307.6840,$ 1304.1393,$ 30,$ 0,$ 30,WIN,26.90
68910011813c5ac914b1,2023-06-05T11:20:27.735000+00:00,ETHUSDT,M1,BULL,11:21,$ 1324.7893,$ 1327.1620,$ 50,$ 0,$ 50,WIN,40.89
689100134cb22114d8c8,2023-06-05T13:55:09.582000+00:00,BTCUSDT,M1,BULL,13:56,$ 21498.2671,$ 21602.4068,$ 8,$ 0,$ 8,WIN,7.06
6891000e3a4d29cf0bdc,2023-06-05T18:22:46.723000+00:00,ETHUSDT,M1,BEAR,18:23,$ 1352.7002,$ 1356.1243,$ 30,$ 0,$ 30,LOSE,-30.00
6891000e5953cc0cc416,2023-06-07T16:07:16.936000+00:00,ETHUSDT,M1,BEAR,16:08,$ 1340.8393,$ 1335.7045,$ 15,$ 0,$ 15,WIN,13.49
68910009b95dc4aaf043,2023-06-07T17:39:00.352000+00:00,ETHUSDT,M1,BULL,17:40,$ 1355.0517,$ 1362.7246,$ 18,$ 0,$ 18,WIN,16.47
689100227210a1c0e059,2023-06-07T18:14:02.984000+00:00,ETHUSDT,M1,BULL,18:15,$ 1342.7686,$ 1348.1214,$ 50,$ 0,$ 50,WIN,41.33
6891000a996f8ffb2d76,2023-06-09T09:49:01.017000+00:00,BTCUSDT,M1,BULL,09:50,$ 21778.5747,$ 21631.2671,$ 35,$ 0,$ 35,LOSE,-35.00
6891000791c31b40cc51,2023-06-09T10:22:06.739000+00:00,ETHUSDT,M1,BULL,10:23,$ 1323.7107,$ 1329.7169,$ 35,$ 0,$ 35,WIN,29.02
6891001d16a7330382e9,2023-06-09T16:04:16.221000+00:00,ETHUSDT,M1,BEAR,16:05,$ 1353.7053,$ 1351.5441,$ 18,$ 0,$ 18,WIN,14.85
6891000a476316e64f40,2023-06-10T09:49:05.591000+00:00,ETHUSDT,M1,BULL,09:50,$ 1346.5569,$ 1349.5925,$ 18,$ 0,$ 18,WIN,14.67
689100083123decd4112,2023-06-10T17:04:32.274000+00:00,BTCUSDT,M1,BULL,17:05,$ 21621.7239,$ 21701.3574,$ 30,$ 0,$ 30,WIN,25.23
689100098847d542a12b,2023-06-10T17:26:59.593000+00:00,ETHUSDT,M1,BULL,17:27,$ 1345.2905,$ 1353.8190,$ 18,$ 0,$ 18,WIN,15.41
68910017ad929f90d35e,2023-06-14T10:10:36.262000+00:00,BTCUSDT,M1,BULL,10:11,$ 21565.3508,$ 21415.8873,$ 12,$ 0,$ 12,LOSE,-12.00
6891001c94117a0e9f9d,2023-06-14T15:09:04.588000+00:00,BTCUSDT,M1,BEAR,15:10,$ 21286.1547,$ 21228.6111,$ 15,$ 0,$ 15,WIN,13.67
6891001ea885ec753d3c,2023-06-14T21:41:21.803000+00:00,ETHUSDT,M1,BULL,21:42,$ 1377.4068,$ 1375.5475,$ 15,$ 0,$ 15,LOSE,-15.00
6891001da3aba4687daf,2023-06-15T11:45:09.436000+00:00,ETHUSDT,M1,BULL,11:46,$ 1337.3298,$ 1339.6608,$ 8,$ 0,$ 8,WIN,7.07
6891000aa2ef0d83dac5,2023-06-15T18:12:10.687000+00:00,BTCUSDT,M1,BULL,18:13,$ 21114.8239,$ 21176.0724,$ 15,$ 0,$ 15,WIN,12.76
68910004c23e77de3a08,2023-06-15T22:26:37.942000+00:00,ETHUSDT,M1,BULL,22:27,$ 1363.8907,$ 1367.6250,$ 8,$ 0,$ 8,WIN,7.02
689100187a17a88e1902,2023-06-17T14:34:04.193000+00:00,BTCUSDT,M1,BEAR,14:35,$ 21459.5260,$ 21341.9477,$ 30,$ 0,$ 30,WIN,26.59
6891001fc399357422f4,2023-06-17T19:36:32.628000+00:00,BTCUSDT,M1,BULL,19:37,$ 21355.8661,$ 21247.8839,$ 20,$ 0,$ 20,LOSE,-20.00
689100070f88ce19c36e,2023-06-17T21:16:32.336000+00:00,ETHUSDT,M1,BULL,21:17,$ 1345.8272,$ 1349.9759,$ 12,$ 0,$ 12,WIN,10.64
68910016e6b4da6e4270,2023-06-18T08:49:14.473000+00:00,ETHUSDT,M1,BEAR,08:50,$ 1338.2727,$ 1333.7496,$ 35,$ 0,$ 35,WIN,29.30
6891001ed489c2185111,2023-06-18T09:22:38.383000+00:00,BTCUSDT,M1,BEAR,09:23,$ 21079.2696,$ 21050.7403,$ 20,$ 0,$ 20,WIN,16.96
689100134a094cad7f39,2023-06-18T11:29:31.697000+00:00,BTCUSDT,M1,BEAR,11:30,$ 21141.3792,$ 21282.3334,$ 35,$ 0,$ 35,LOSE,-35.00
6891000974d409bf2b38,2023-06-19T10:46:55.999000+00:00,BTCUSDT,M1,BEAR,10:47,$ 21023.1424,$ 20967.1164,$ 50,$ 0,$ 50,WIN,44.53
68910008cf4a7f54cb3f,2023-06-19T20:49:11.034000+00:00,BTCUSDT,M1,BEAR,20:50,$ 21131.5660,$ 21197.7185,$ 18,$ 0,$ 18,LOSE,-18.00
68910003d41a20294bc5,2023-06-19T21:10:05.268000+00:00,BTCUSDT,M1,BEAR,21:11,$ 21185.9158,$ 21046.3706,$ 15,$ 0,$ 15,WIN,12.10
6891001b91b03725911c,2023-06-20T17:00:59.717000+00:00,ETHUSDT,M1,BEAR,17:01,$ 1314.0038,$ 1320.4202,$ 12,$ 0,$ 12,LOSE,-12.00
6891000916432e82667e,2023-06-20T17:58:45.746000+00:00,BTCUSDT,M1,BULL,17:59,$ 21423.0805,$ 21251.9802,$ 12,$ 0,$ 12,LOSE,-12.00
68910010fbd3299b10a8,2023-06-20T19:16:33.919000+00:00,ETHUSDT,M1,BEAR,19:17,$ 1316.0278,$ 1325.2291,$ 25,$ 0,$ 25,LOSE,-25.00
689100180bb9509512d8,2023-06-21T11:46:15.815000+00:00,ETHUSDT,M1,BEAR,11:47,$ 1300.9208,$ 1291.4557,$ 35,$ 0,$ 35,WIN,31.02
6891000fe22511ab6d82,2023-06-21T12:07:50.328000+00:00,BTCUSDT,M1,BEAR,12:08,$ 21474.9644,$ 21607.1189,$ 25,$ 0,$ 25,LOSE,-25.00
689100149255d93316b9,2023-06-21T20:29:16.439000+00:00,ETHUSDT,M1,BEAR,20:30,$ 1323.7637,$ 1321.4961,$ 15,$ 0,$ 15,WIN,13.60
6891000fefc82a9c1c26,2023-06-22T10:01:21.789000+00:00,ETHUSDT,M1,BULL,10:02,$ 1328.0280,$ 1326.4163,$ 40,$ 0,$ 40,LOSE,-40.00
6891002358725f08d725,2023-06-22T11:06:41.910000+00:00,BTCUSDT,M1,BEAR,11:07,$ 21473.8798,$ 21382.1769,$ 20,$ 0,$ 20,WIN,18.39
6891000daacbe33d3f68,2023-06-22T13:26:15.907000+00:00,BTCUSDT,M1,BEAR,13:27,$ 21253.5173,$ 21148.1747,$ 40,$ 0,$ 40,WIN,35.98
689100159f12e8322a45,2023-06-23T09:20:22.103000+00:00,ETHUSDT,M1,BEAR,09:21,$ 1333.7425,$ 1326.8233,$ 12,$ 0,$ 12,WIN,9.98
68910010d4eea4cf7bfd,2023-06-23T14:40:36.434000+00:00,ETHUSDT,M1,BEAR,14:41,$ 1308.9922,$ 1301.4532,$ 40,$ 0,$ 40,WIN,33.47
68910015f878aa6f6d40,2023-06-23T22:52:01.127000+00:00,ETHUSDT,M1,BEAR,22:53,$ 1318.0483,$ 1307.7858,$ 18,$ 0,$ 18,WIN,16.53
689100130ea46561badb,2023-06-25T10:36:27.731000+00:00,ETHUSDT,M1,BEAR,10:37,$ 1299.5030,$ 1290.9417,$ 30,$ 0,$ 30,WIN,27.55
689100069026663dc1e9,2023-06-25T15:45:49.966000+00:00,BTCUSDT,M1,BULL,15:46,$ 21973.9666,$ 22112.5924,$ 8,$ 0,$ 8,WIN,7.17
6891001331acdc739e0d,2023-06-25T18:09:28.238000+00:00,BTCUSDT,M1,BULL,18:10,$ 21586.0226,$ 21503.7903,$ 10,$ 0,$ 10,LOSE,-10.00
6891001009b442d8d674,2023-06-30T11:31:38.060000+00:00,BTCUSDT,M1,BEAR,11:32,$ 21706.1323,$ 21843.6498,$ 18,$ 0,$ 18,LOSE,-18.00
6891001bb7f7811717d6,2023-06-30T17:11:34.866000+00:00,BTCUSDT,M1,BULL,17:12,$ 21725.1303,$ 21601.5799,$ 12,$ 0,$ 12,LOSE,-12.00
6891000cafc30bcf01b1,2023-06-30T22:44:58.508000+00:00,BTCUSDT,M1,BULL,22:45,$ 21402.1963,$ 21486.7560,$ 30,$ 0,$ 30,WIN,25.83
68910017a2c2fa888c40,2023-07-02T16:05:13.085000+00:00,BTCUSDT,M1,BULL,16:06,$ 22025.0929,$ 22049.5544,$ 25,$ 0,$ 25,WIN,22.18
6891001de77369144049,2023-07-02T20:39:49.536000+00:00,BTCUSDT,M1,BEAR,20:40,$ 21969.4723,$ 22014.2845,$ 40,$ 0,$ 40,LOSE,-40.00
68910004d82d9f053a1e,2023-07-02T21:20:47.202000+00:00,BTCUSDT,M1,BEAR,21:21,$ 21698.8578,$ 21667.3712,$ 12,$ 0,$ 12,WIN,9.99
6891000f7c798488d487,2023-07-03T09:02:12.877000+00:00,ETHUSDT,M1,BEAR,09:03,$ 1320.0775,$ 1313.3275,$ 20,$ 0,$ 20,WIN,18.00
6891000d8200c6f49d7e,2023-07-03T11:17:09.908000+00:00,BTCUSDT,M1,BULL,11:18,$ 21719.0771,$ 21875.6891,$ 40,$ 0,$ 40,WIN,35.34
6891000eb806c03e8847,2023-07-03T17:57:49.968000+00:00,BTCUSDT,M1,BEAR,17:58,$ 22022.7186,$ 22138.4863,$ 18,$ 0,$ 18,LOSE,-18.00
6891000c1f8394fb7e66,2023-07-07T11:04:00.497000+00:00,BTCUSDT,M1,BULL,11:05,$ 21474.2917,$ 21368.5639,$ 15,$ 0,$ 15,LOSE,-15.00
6891000c0b94e4750b93,2023-07-07T11:50:43.622000+00:00,ETHUSDT,M1,BULL,11:51,$ 1334.1497,$ 1337.5589,$ 18,$ 0,$ 18,WIN,15.83
6891001f257a661245a4,2023-07-07T13:19:22.650000+00:00,BTCUSDT,M1,BULL,13:20,$ 21562.8477,$ 21595.9170,$ 25,$ 0,$ 25,WIN,22.26
6891001b5bc97db78c8a,2023-07-09T09:34:55.178000+00:00,BTCUSDT,M1,BEAR,09:35,$ 21992.0650,$ 21829.2420,$ 40,$ 0,$ 40,WIN,33.23
6891000d9a1fed9e7347,2023-07-09T17:32:11.363000+00:00,BTCUSDT,M1,BEAR,17:33,$ 21892.3822,$ 21832.3482,$ 18,$ 0,$ 18,WIN,15.18
6891001e10432a9b0cbb,2023-07-09T22:43:42.393000+00:00,BTCUSDT,M1,BULL,22:44,$ 21611.0157,$ 21472.7347,$ 15,$ 0,$ 15,LOSE,-15.00
689100138e206df87cd7,2023-07-12T14:37:37.459000+00:00,ETHUSDT,M1,BEAR,14:38,$ 1351.7248,$ 1358.6794,$ 18,$ 0,$ 18,LOSE,-18.00
6891000ae82117361ac1,2023-07-12T15:57:30.259000+00:00,ETHUSDT,M1,BULL,15:58,$ 1345.3007,$ 1353.3244,$ 50,$ 0,$ 50,WIN,45.06
6891000a78c4c973dc49,2023-07-12T22:36:54.302000+00:00,BTCUSDT,M1,BULL,22:37,$ 22020.9470,$ 22081.6161,$ 30,$ 0,$ 30,WIN,25.28
6891001b89fadc98f06a,2023-07-13T11:05:07.329000+00:00,ETHUSDT,M1,BULL,11:06,$ 1331.0892,$ 1340.2165,$ 30,$ 0,$ 30,WIN,26.78
689100215465b7546c74,2023-07-13T15:43:05.981000+00:00,BTCUSDT,M1,BEAR,15:44,$ 21851.0313,$ 21677.4793,$ 10,$ 0,$ 10,WIN,9.05
68910007b757938591f3,2023-07-13T17:06:40.067000+00:00,BTCUSDT,M1,BULL,17:07,$ 21631.1337,$ 21753.5797,$ 35,$ 0,$ 35,WIN,29.12
68910013b6b35d3d4e84,2023-07-14T12:48:13.872000+00:00,BTCUSDT,M1,BEAR,12:49,$ 21631.4657,$ 21748.8609,$ 30,$ 0,$ 30,LOSE,-30.00
6891000bb290fe3c9eba,2023-07-14T14:14:56.394000+00:00,BTCUSDT,M1,BULL,14:15,$ 21614.3994,$ 21500.9735,$ 12,$ 0,$ 12,LOSE,-12.00
689100081d5bb9bb093d,2023-07-14T18:47:01.588000+00:00,ETHUSDT,M1,BULL,18:48,$ 1357.9311,$ 1364.0002,$ 15,$ 0,$ 15,WIN,12.41
6891000e64f0e48258a0,2023-07-15T11:37:18.840000+00:00,BTCUSDT,M1,BEAR,11:38,$ 21865.8879,$ 21901.8051,$ 12,$ 0,$ 12,LOSE,-12.00
6891001a6617eacba26e,2023-07-15T14:40:17.383000+00:00,BTCUSDT,M1,BULL,14:41,$ 21906.9258,$ 21973.9421,$ 12,$ 0,$ 12,WIN,9.84
68910011f71c52f6bdf9,2023-07-15T16:00:51.378000+00:00,BTCUSDT,M1,BULL,16:01,$ 21941.9217,$ 22093.6643,$ 20,$ 0,$ 20,WIN,18.38
689100141285b36088f3,2023-07-17T11:57:17.488000+00:00,ETHUSDT,M1,BEAR,11:58,$ 1351.1957,$ 1355.2434,$ 15,$ 0,$ 15,LOSE,-15.00
6891000702dc45124246,2023-07-17T16:59:10.422000+00:00,BTCUSDT,M1,BEAR,17:00,$ 21816.8402,$ 21990.0962,$ 12,$ 0,$ 12,LOSE,-12.00
6891001b517bc0b8a73b,2023-07-17T21:51:17.191000+00:00,ETHUSDT,M1,BULL,21:52,$ 1334.6366,$ 1340.7049,$ 25,$ 0,$ 25,WIN,21.98
68910012e14ad38a70bf,2023-07-21T11:03:49.893000+00:00,BTCUSDT,M1,BEAR,11:04,$ 21582.5550,$ 21714.9209,$ 10,$ 0,$ 10,LOSE,-10.00
689100078b4d97e8666f,2023-07-21T13:54:34.160000+00:00,BTCUSDT,M1,BULL,13:55,$ 21714.4979,$ 21612.3566,$ 25,$ 0,$ 25,LOSE,-25.00
689100113f9401d7b270,2023-07-21T14:44:36.474000+00:00,ETHUSDT,M1,BULL,14:45,$ 1333.4414,$ 1335.0619,$ 12,$ 0,$ 12,WIN,10.71
689100156378639373e1,2023-07-22T10:05:46.988000+00:00,BTCUSDT,M1,BEAR,10:06,$ 21327.3819,$ 21198.2829,$ 10,$ 0,$ 10,WIN,8.02
689100168b04e9d8f77b,2023-07-22T16:48:02.143000+00:00,BTCUSDT,M1,BEAR,16:49,$ 21406.2083,$ 21254.7565,$ 12,$ 0,$ 12,WIN,9.76
689100067ce7508351f2,2023-07-22T21:27:36.867000+00:00,ETHUSDT,M1,BEAR,21:28,$ 1316.7047,$ 1312.7363,$ 30,$ 0,$ 30,WIN,25.74
68910009b3bba876d21b,2023-07-25T18:38:48.726000+00:00,BTCUSDT,M1,BULL,18:39,$ 21626.7119,$ 21471.6776,$ 10,$ 0,$ 10,LOSE,-10.00
68910006b3f766132752,2023-07-25T20:23:02.550000+00:00,ETHUSDT,M1,BULL,20:24,$ 1330.8432,$ 1339.5140,$ 15,$ 0,$ 15,WIN,12.29
6891001d49a436a4fbff,2023-07-25T20:55:02.801000+00:00,ETHUSDT,M1,BEAR,20:56,$ 1342.7847,$ 1350.7661,$ 12,$ 0,$ 12,LOSE,-12.00
68910005dcec0f050c70,2023-07-26T14:18:51.116000+00:00,ETHUSDT,M1,BULL,14:19,$ 1341.0811,$ 1349.0395,$ 40,$ 0,$ 40,WIN,35.11
689100042fe3f89b369a,2023-07-26T16:08:26.977000+00:00,BTCUSDT,M1,BEAR,16:09,$ 21397.3921,$ 21345.0092,$ 50,$ 0,$ 50,WIN,40.61
6891001784212245ece1,2023-07-26T19:22:54.857000+00:00,BTCUSDT,M1,BEAR,19:23,$ 21524.4379,$ 21488.3155,$ 18,$ 0,$ 18,WIN,15.98
6891001b04e440c90cda,2023-07-27T09:42:11.389000+00:00,BTCUSDT,M1,BEAR,09:43,$ 21549.8442,$ 21483.7632,$ 50,$ 0,$ 50,WIN,40.14
6891001537a630c27685,2023-07-27T13:31:56.871000+00:00,BTCUSDT,M1,BEAR,13:32,$ 21459.9024,$ 21334.5209,$ 40,$ 0,$ 40,WIN,35.20
6891001acbafcb64fde0,2023-07-27T17:47:27.163000+00:00,BTCUSDT,M1,BULL,17:48,$ 21690.6263,$ 21526.6281,$ 10,$ 0,$ 10,LOSE,-10.00
6891001bb49aac0e909a,2023-07-31T20:08:37.412000+00:00,BTCUSDT,M1,BULL,20:09,$ 21682.5421,$ 21630.6963,$ 25,$ 0,$ 25,LOSE,-25.00
6891000b8fb38f3958d2,2023-07-31T20:27:10.952000+00:00,BTCUSDT,M1,BULL,20:28,$ 21652.3874,$ 21712.7984,$ 30,$ 0,$ 30,WIN,26.32
6891000bb5cba5f7e503,2023-07-31T22:49:55.925000+00:00,BTCUSDT,M1,BEAR,22:50,$ 21452.0754,$ 21503.4375,$ 25,$ 0,$ 25,LOSE,-25.00
689100167f621959cd9f,2023-08-01T13:48:30.630000+00:00,ETHUSDT,M1,BEAR,13:49,$ 1355.1477,$ 1357.7615,$ 20,$ 0,$ 20,LOSE,-20.00
6891000c9378a42abb54,2023-08-01T15:19:51.236000+00:00,BTCUSDT,M1,BULL,15:20,$ 21434.1440,$ 21522.3613,$ 12,$ 0,$ 12,WIN,10.48
68910004aaa77d2f41cf,2023-08-01T22:29:47.513000+00:00,BTCUSDT,M1,BEAR,22:30,$ 21392.7126,$ 21427.6653,$ 10,$ 0,$ 10,LOSE,-10.00
6891001f631b24b10b8b,2023-08-03T08:34:41.207000+00:00,BTCUSDT,M1,BULL,08:35,$ 21719.6675,$ 21561.3614,$ 35,$ 0,$ 35,LOSE,-35.00
68910010086c95f92f10,2023-08-03T12:10:17.213000+00:00,ETHUSDT,M1,BULL,12:11,$ 1353.7658,$ 1363.6973,$ 10,$ 0,$ 10,WIN,9.01
6891000acf42a3a5bc19,2023-08-03T18:34:52.683000+00:00,ETHUSDT,M1,BULL,18:35,$ 1377.8829,$ 1381.0718,$ 15,$ 0,$ 15,WIN,12.91
6891002127d11b62bfbe,2023-08-07T14:22:35.787000+00:00,ETHUSDT,M1,BEAR,14:23,$ 1364.3859,$ 1356.0569,$ 12,$ 0,$ 12,WIN,10.61
6891000b527f3edee66a,2023-08-07T17:46:54.813000+00:00,ETHUSDT,M1,BEAR,17:47,$ 1340.2816,$ 1347.3225,$ 50,$ 0,$ 50,LOSE,-50.00
6891001bfd3310c06ddb,2023-08-07T19:54:34.988000+00:00,BTCUSDT,M1,BEAR,19:55,$ 21466.5744,$ 21521.4317,$ 20,$ 0,$ 20,LOSE,-20.00
6891000b745493852fc2,2023-08-09T13:23:10.699000+00:00,ETHUSDT,M1,BEAR,13:24,$ 1356.5394,$ 1345.8074,$ 20,$ 0,$ 20,WIN,18.28
68910007fad3b41f5482,2023-08-09T19:25:54.215000+00:00,ETHUSDT,M1,BEAR,19:26,$ 1360.6137,$ 1356.5092,$ 35,$ 0,$ 35,WIN,28.63
689100195eb1395c582c,2023-08-09T22:57:26.832000+00:00,BTCUSDT,M1,BEAR,22:58,$ 21443.8555,$ 21605.9714,$ 50,$ 0,$ 50,LOSE,-50.00
6891000a5113825a85d5,2023-08-11T09:43:01.134000+00:00,BTCUSDT,M1,BULL,09:44,$ 21458.1599,$ 21625.4908,$ 25,$ 0,$ 25,WIN,21.45
68910018f844e2fa0223,2023-08-11T12:17:53.348000+00:00,ETHUSDT,M1,BEAR,12:18,$ 1370.1420,$ 1363.5165,$ 25,$ 0,$ 25,WIN,20.33
68910021f781eb9d1807,2023-08-11T18:13:49.044000+00:00,ETHUSDT,M1,BEAR,18:14,$ 1343.8600,$ 1337.9222,$ 8,$ 0,$ 8,WIN,6.84
6891001e4317366ba62a,2023-08-14T08:39:36.282000+00:00,BTCUSDT,M1,BEAR,08:40,$ 21168.5724,$ 21232.6961,$ 40,$ 0,$ 40,LOSE,-40.00
68910018f202716de18d,2023-08-14T09:04:44.993000+00:00,BTCUSDT,M1,BEAR,09:05,$ 21410.1797,$ 21515.3545,$ 25,$ 0,$ 25,LOSE,-25.00
689100110373f880ca5d,2023-08-14T14:51:31.748000+00:00,ETHUSDT,M1,BEAR,14:52,$ 1336.3150,$ 1337.8449,$ 10,$ 0,$ 10,LOSE,-10.00
